X,Y,Z,osm_id,osm_way_id,name,type,aeroway,amenity,admin_level,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle,z_extractedfirst,x,y
497233.12356527,5419903.09027412,287.325317382812,,"458937494",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""7"",""addr:postcode""=>""71665"",""addr:street""=>""Hessenthalerweg""","1","0","0","1",0.00012638639167,276.62865847367198,287.325317382813,497233.1235652699,5419903.0902741179
497228.431760934,5419909.12881154,283.197509765625,,"458937494",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""7"",""addr:postcode""=>""71665"",""addr:street""=>""Hessenthalerweg""","2","0","0","2",0.00021039412941,6.61144538795605,283.197509765625,497228.4317609336,5419909.1288115419
497229.823893422,5419910.20640896,282.920013427734,,"458937494",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""7"",""addr:postcode""=>""71665"",""addr:street""=>""Hessenthalerweg""","3","0","0","3",0.00023172696794,63.00174934524794,282.920013427734,497229.8238934219,5419910.2064089635
497234.593767389,5419913.8835643,282.927520751953,,"458937494",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""7"",""addr:postcode""=>""71665"",""addr:street""=>""Hessenthalerweg""","4","0","0","4",0.00030475860492,62.96190937820019,282.927520751953,497234.5937673892,5419913.8835642971
497236.681965105,5419915.50552108,282.902648925781,,"458937494",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""7"",""addr:postcode""=>""71665"",""addr:street""=>""Hessenthalerweg""","5","0","0","5",0.00033678062860,96.57160542236568,282.902648925781,497236.6819651054,5419915.5055210823
497241.373773002,5419909.46699055,282.820892333984,,"458937494",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""7"",""addr:postcode""=>""71665"",""addr:street""=>""Hessenthalerweg""","6","0","0","6",0.00042078836634,186.62865847512930,282.820892333984,497241.3737730015,5419909.4669905519
497205.202157537,5419929.1499407,282.880218505859,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","0","0","0","0",0.00000000000000,334.78970236016102,282.880218505859,497205.2021575371,5419929.1499407031
497204.6531915,5419929.83943297,290.608184814453,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","1","0","0","1",0.00000973087869,6.07168496877372,290.608184814453,497204.6531915001,5419929.8394329706
497208.096907871,5419932.55010536,282.183776855469,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","2","0","0","2",0.00006268708701,6.15307802345157,282.183776855469,497208.0969078708,5419932.5501053613
497202.233978848,5419939.95656957,282.028228759766,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","3","0","0","3",0.00016685795626,276.13559125332324,282.028228759766,497202.2339788477,5419939.9565695683
497194.511256314,5419933.86867126,285.459655761719,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","4","0","0","4",0.00028565273729,186.10908361825616,285.459655761719,497194.5112563139,5419933.8686712626
497197.351226511,5419930.28776078,288.424560546875,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","5","0","0","5",0.00033607376465,186.13632871907936,288.424560546875,497197.3512265108,5419930.2877607765
497195.981065232,5419929.21016037,287.643402099609,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","6","0","0","6",0.00035713985114,213.28719748797462,287.643402099609,497195.9810652325,5419929.2101603709
497195.892212035,5419927.2981849,288.505218505859,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","7","0","0","7",0.00037438166079,156.91198208972580,288.505218505859,497195.8922120350,5419927.2981848987
497197.392708664,5419925.39652534,287.981262207031,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","8","0","0","8",0.00040107735332,111.38436226404681,287.981262207031,497197.3927086644,5419925.3965253374
497199.106496667,5419925.26226592,287.535736083984,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","9","0","0","9",0.00042450810235,77.75776243814050,287.535736083984,497199.1064966673,5419925.2622659188
497201.055496612,5419926.79534825,289.915832519531,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","10","0","0","10",0.00045447475048,96.11201318559638,289.915832519531,497201.0554966121,5419926.7953482457
497201.567864029,5419926.15033961,287.509521484375,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","11","0","0","11",0.00046356540502,111.50531782190025,287.509521484375,497201.5678640288,5419926.1503396137
497202.06588498,5419926.10562366,283.474426269531,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","12","0","0","12",0.00047037715956,77.50492666946437,283.474426269531,497202.0658849803,5419926.1056236606
497205.201917524,5419928.67193576,282.614166259766,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","13","0","0","13",0.00051901305166,30.82169631800811,282.614166259766,497205.2019175238,5419928.6719357641
497205.202157537,5419929.1499407,282.880218505859,,"458938917",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""15"",""addr:postcode""=>""71665"",""addr:street""=>""L?¶bertstra??e""","14","0","0","14",0.00052331305166,334.78970236016102,282.880218505859,497205.2021575371,5419929.1499407031
497372.29338115,5420032.97351566,290.856079101562,,"463435558",,,,,,,,garage,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,96.80745520101024,290.856079101563,497372.2933811503,5420032.9735156568
497374.335536194,5420030.32684913,291.704376220703,,"463435558",,,,,,,,garage,,,,,,,,,,,,,,,,"1","0","0","1",0.00003667219655,186.80745520101027,291.704376220703,497374.3355361935,5420030.3268491328
497369.64645548,5420026.72735014,291.068298339844,,"463435558",,,,,,,,garage,,,,,,,,,,,,,,,,"2","0","0","2",0.00010840614946,276.80745520101021,291.068298339844,497369.6464554800,5420026.7273501437
497367.604301342,5420029.37401837,290.966674804688,,"463435558",,,,,,,,garage,,,,,,,,,,,,,,,,"3","0","0","3",0.00014507834602,6.80745520101021,290.966674804688,497367.6043013423,5420029.3740183739
497372.29338115,5420032.97351566,290.856079101562,,"463435558",,,,,,,,garage,,,,,,,,,,,,,,,,"4","0","0","4",0.00021681229893,96.80745520101024,290.856079101563,497372.2933811503,5420032.9735156568
497351.540845166,5420056.26109026,290.697662353516,,"463435561",,,,,,,,garage,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,96.80500718677570,290.697662353516,497351.5408451665,5420056.2610902563
497353.421954256,5420053.82570416,289.462585449219,,"463435561",,,,,,,,garage,,,,,,,,,,,,,,,,"1","0","0","1",0.00003376536687,186.80500718648375,289.462585449219,497353.4219542556,5420053.8257041555
497348.27862742,5420049.8818307,288.211547851562,,"463435561",,,,,,,,garage,,,,,,,,,,,,,,,,"2","0","0","2",0.00011243105189,276.80500718550621,288.211547851563,497348.2786274197,5420049.8818306997
497346.397519244,5420052.31721852,288.931762695312,,"463435561",,,,,,,,garage,,,,,,,,,,,,,,,,"3","0","0","3",0.00014619641877,6.80500718579819,288.931762695313,497346.3975192444,5420052.3172185235
497351.540845166,5420056.26109026,290.697662353516,,"463435561",,,,,,,,garage,,,,,,,,,,,,,,,,"4","0","0","4",0.00022486210379,96.80500718677570,290.697662353516,497351.5408451665,5420056.2610902563
497363.433151093,5419990.47971659,290.716217041016,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","0","0","0","0",0.00000000000000,78.87297163877834,290.716217041016,497363.4331510930,5419990.4797165925
497368.877071891,5419994.9792815,292.116821289062,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","1","0","0","1",0.00008462115575,94.87327213191354,292.116821289063,497368.8770718909,5419994.9792814972
497370.48745472,5419993.0442673,294.484558105469,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","2","0","0","2",0.00011267039816,94.84448214289654,294.484558105469,497370.4874547197,5419993.0442672959
497371.908882255,5419994.22193409,291.908386230469,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","3","0","0","3",0.00013477741062,94.88134538834321,291.908386230469,497371.9088822553,5419994.2219340941
497376.930348856,5419988.17224511,290.761688232422,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","4","0","0","4",0.00022232922385,184.94103300399260,290.761688232422,497376.9303488556,5419988.1722451113
497374.666325854,5419986.30575777,290.647155761719,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","5","0","0","5",0.00025750094544,274.91751609254669,290.647155761719,497374.6663258536,5419986.3057577685
497373.787933701,5419987.36222991,292.196685791016,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","6","0","0","6",0.00027280617331,274.87851286598760,292.196685791016,497373.7879337006,5419987.3622299125
497367.743197357,5419982.36270648,292.202728271484,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","7","0","0","7",0.00036678090396,274.89440816792683,292.202728271484,497367.7431973575,5419982.3627064787
497363.014530323,5419988.05654025,294.146392822266,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","8","0","0","8",0.00044921026766,292.31255253254369,294.146392822266,497363.0145303230,5419988.0565402536
497362.61173727,5419988.12342949,292.576934814453,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","9","0","0","9",0.00045474289814,284.71220978727524,292.576934814453,497362.6117372698,5419988.1234294856
497362.20171497,5419988.39041733,291.818115234375,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","10","0","0","10",0.00046083551662,302.95399023440808,291.818115234375,497362.2017149704,5419988.3904173262
497361.916265362,5419988.79074292,292.595581054688,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","11","0","0","11",0.00046614305842,327.33755219387155,292.595581054688,497361.9162653623,5419988.7907429226
497361.813954758,5419989.26879651,292.236785888672,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","12","0","0","12",0.00047066522605,358.15752323847261,292.236785888672,497361.8139547582,5419989.2687965063
497361.894746234,5419989.74676331,291.204681396484,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","13","0","0","13",0.00047510369425,29.28225371720299,291.204681396484,497361.8947462335,5419989.7467633057
497362.158608131,5419990.15794496,291.808929443359,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","14","0","0","14",0.00048026605805,54.88561033159724,291.808929443359,497362.1586081306,5419990.1579449596
497362.561564325,5419990.43566394,291.692230224609,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","15","0","0","15",0.00048630758104,73.40494148639588,291.692230224609,497362.5615643246,5419990.4356639385
497363.037682292,5419990.54660232,290.979217529297,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","16","0","0","16",0.00049288405425,88.79701472064046,290.979217529297,497363.0376822916,5419990.5466023246
497363.433151093,5419990.47971659,290.716217041016,,"463480072",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""38"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","17","0","0","17",0.00049831728534,78.87297163877834,290.716217041016,497363.4331510930,5419990.4797165925
497372.125983088,5420004.18212389,288.973937988281,,"463480075",,,,,,,,garage,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,94.85691829999003,288.973937988281,497372.1259830880,5420004.1821238874
497374.117000788,5420001.7911587,289.011444091797,,"463480075",,,,,,,,garage,,,,,,,,,,,,,,,,"1","0","0","1",0.00003467116958,184.87324188415855,289.011444091797,497374.1170007877,5420001.7911587041
497368.709727014,5419997.3249205,289.077972412109,,"463480075",,,,,,,,garage,,,,,,,,,,,,,,,,"2","0","0","2",0.00011870973215,274.92459625445247,289.077972412109,497368.7097270138,5419997.3249205034
497366.726034105,5419999.71588414,290.429046630859,,"463480075",,,,,,,,garage,,,,,,,,,,,,,,,,"3","0","0","3",0.00015330250596,4.90827267028397,290.429046630859,497366.7260341045,5419999.7158841407
497372.125983088,5420004.18212389,288.973937988281,,"463480075",,,,,,,,garage,,,,,,,,,,,,,,,,"4","0","0","4",0.00023725326534,94.85691829999003,288.973937988281,497372.1259830880,5420004.1821238874
497366.726034105,5419999.71588414,290.429046630859,,"463480077",,,,,,,,garage,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,274.90827267489379,290.429046630859,497366.7260341045,5419999.7158841407
497364.7423429,5420002.1068485,290.812957763672,,"463480077",,,,,,,,garage,,,,,,,,,,,,,,,,"1","0","0","1",0.00003459277381,4.90827267518406,290.812957763672,497364.7423429002,5420002.1068484960
497370.14229116,5420006.57308633,290.077362060547,,"463480077",,,,,,,,garage,,,,,,,,,,,,,,,,"2","0","0","2",0.00011854353319,94.90827267609836,290.077362060547,497370.1422911601,5420006.5730863344
497372.125983088,5420004.18212389,288.973937988281,,"463480077",,,,,,,,garage,,,,,,,,,,,,,,,,"3","0","0","3",0.00015313630701,184.90827267580806,288.973937988281,497372.1259830880,5420004.1821238874
497366.726034105,5419999.71588414,290.429046630859,,"463480077",,,,,,,,garage,,,,,,,,,,,,,,,,"4","0","0","4",0.00023708706638,274.90827267489379,290.429046630859,497366.7260341045,5419999.7158841407
497334.307030621,5420040.02825921,289.070190429688,,"463480082",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,187.20777222559641,289.070190429688,497334.3070306212,5420040.0282592103
497332.021111597,5420038.30631273,289.003204345703,,"463480082",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00003483805391,277.22368899353194,289.003204345703,497332.0211115973,5420038.3063127333
497331.369684347,5420039.16258771,288.827758789062,,"463480082",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00004660665621,277.19308906308862,288.827758789063,497331.3696843472,5420039.1625877097
497329.41346229,5420037.685045,288.869079589844,,"463480082",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00007643583655,277.36663796558116,288.869079589844,497329.4134622897,5420037.6850450039
497328.293602354,5420039.17517983,288.224975585938,,"463480082",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00009677422390,7.40309946580135,288.224975585938,497328.2936023535,5420039.1751798298
497332.528413454,5420042.36355501,289.742309570312,,"463480082",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00016130739366,97.21363379537330,289.742309570313,497332.5284134545,5420042.3635550132
497334.307030621,5420040.02825921,289.070190429688,,"463480082",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00019342421169,187.20777222559641,289.070190429688,497334.3070306212,5420040.0282592103
497336.221051506,5420045.15200254,290.348419189453,,"463480083",,,,,,,,garage,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,97.30558342737325,290.348419189453,497336.2210515056,5420045.1520025395
497337.992339999,5420042.80559501,290.37841796875,,"463480083",,,,,,,,garage,,,,,,,,,,,,,,,,"1","0","0","1",0.00003210685285,187.32850086536416,290.37841796875,497337.9923399988,5420042.8055950124
497334.307030621,5420040.02825921,289.070190429688,,"463480083",,,,,,,,garage,,,,,,,,,,,,,,,,"2","0","0","2",0.00008827704067,277.20264832434424,289.070190429688,497334.3070306212,5420040.0282592103
497332.528413454,5420042.36355501,289.742309570312,,"463480083",,,,,,,,garage,,,,,,,,,,,,,,,,"3","0","0","3",0.00012039385869,7.17973088635333,289.742309570313,497332.5284134545,5420042.3635550132
497336.221051506,5420045.15200254,290.348419189453,,"463480083",,,,,,,,garage,,,,,,,,,,,,,,,,"4","0","0","4",0.00017669812141,97.30558342737325,290.348419189453,497336.2210515056,5420045.1520025395
497342.524273896,5420024.05006541,290.554901123047,,"463480085",,,,,,,,garage,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,7.26569618007047,290.554901123047,497342.5242738960,5420024.0500654140
497347.242649359,5420027.605062,293.898284912109,,"463480085",,,,,,,,garage,,,,,,,,,,,,,,,,"1","0","0","1",0.00007191216865,97.26569618007049,293.898284912109,497347.2426493595,5420027.6050619995
497350.067952961,5420023.87972277,290.033782958984,,"463480085",,,,,,,,garage,,,,,,,,,,,,,,,,"2","0","0","2",0.00012302195245,187.26569618007051,290.033782958984,497350.0679529612,5420023.8797227666
497345.349576149,5420020.3247238,290.057250976562,,"463480085",,,,,,,,garage,,,,,,,,,,,,,,,,"3","0","0","3",0.00019493412110,277.26569618007045,290.057250976563,497345.3495761493,5420020.3247238044
497342.524273896,5420024.05006541,290.554901123047,,"463480085",,,,,,,,garage,,,,,,,,,,,,,,,,"4","0","0","4",0.00024604390490,7.26569618007047,290.554901123047,497342.5242738960,5420024.0500654140
497357.982968539,5420003.6663486,291.645172119141,,"463480086",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""36"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","0","0","0","0",0.00000000000000,97.25115763074621,291.645172119141,497357.9829685392,5420003.6663485961
497364.291246073,5420008.43229242,290.056793212891,,"463480086",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""36"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","1","0","0","1",0.00009619573795,7.25598665820916,290.056793212891,497364.2912460732,5420008.4322924241
497362.556529478,5420010.72309212,292.263946533203,,"463480086",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""36"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","2","0","0","2",0.00012759717104,7.27672605483886,292.263946533203,497362.5565294781,5420010.7230921173
497363.941270739,5420011.76737752,291.085784912109,,"463480086",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""36"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","3","0","0","3",0.00014870570012,7.23015379373857,291.085784912109,497363.9412707391,5420011.7673775218
497360.874405682,5420015.80408331,291.894927978516,,"463480086",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""36"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","4","0","0","4",0.00020414305215,277.23501490403015,291.894927978516,497360.8744056819,5420015.8040833054
497353.181395649,5420010.00497662,292.117706298828,,"463480086",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""36"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","5","0","0","5",0.00032140276390,187.27675813766746,292.117706298828,497353.1813956488,5420010.0049766209
497357.982968539,5420003.6663486,291.645172119141,,"463480086",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""36"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","6","0","0","6",0.00040830707910,97.25115763074621,291.645172119141,497357.9829685392,5420003.6663485961
497348.372509653,5420016.34361234,291.066162109375,,"463480090",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""34"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","0","0","0","0",0.00000000000000,7.24257776585812,291.066162109375,497348.3725096532,5420016.3436123449
497354.717411844,5420021.13176076,292.102661132812,,"463480090",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""34"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","1","0","0","1",0.00009673246611,97.23669263266535,292.102661132813,497354.7174118443,5420021.1317607611
497356.481402303,5420018.80759548,292.181427001953,,"463480090",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""34"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","2","0","0","2",0.00012863262285,97.30854124233822,292.181427001953,497356.4814023028,5420018.8075954840
497357.82950665,5420019.81854759,292.182586669922,,"463480090",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""34"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","3","0","0","3",0.00014915992174,97.31783483286549,292.182586669922,497357.8295066502,5420019.8185475869
497360.874405682,5420015.80408331,291.894927978516,,"463480090",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""34"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","4","0","0","4",0.00020423959132,187.25856391371070,291.894927978516,497360.8744056819,5420015.8040833054
497353.181395649,5420010.00497662,292.117706298828,,"463480090",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""34"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","5","0","0","5",0.00032149930307,277.25515545637620,292.117706298828,497353.1813956488,5420010.0049766209
497348.372509653,5420016.34361234,291.066162109375,,"463480090",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""34"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","6","0","0","6",0.00040847912831,7.24257776585812,291.066162109375,497348.3725096532,5420016.3436123449
497342.524273896,5420024.05006541,290.554901123047,,"463480095",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""32"",""addr:postcode""=>""71665"",""addr:street""=>""Zeppelinstra??e""","0","0","0","0",0.00000000000000,97.26086301924884,290.554901123047,497342.5242738960,5420024.0500654140
